drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video
drop1,235,23.5,625.9458249612127,545.3755118650965,1490.3770092326472,1298.5390937507948,brownian
drop1,236,23.6,624.7055474378999,549.414647049932,1487.4239084496396,1308.156274625888,brownian
drop1,237,23.7,624.3588757026859,548.1703685196752,1486.598483048095,1305.1936474453466,brownian
drop1,238,23.8,625.3573493911982,543.0391543093615,1488.9758489004428,1292.9762264105896,brownian
drop1,239,23.9,623.0149748020158,547.066234701224,1483.3986550035995,1302.5647048236142,brownian
drop1,240,24.0,623.8350665324836,546.0087778150508,1485.3512934138432,1300.046899977636,brownian
drop1,241,24.1,620.3796616336183,544.7988773097014,1477.123974349645,1297.166126874399,brownian
drop1,242,24.2,625.1637781417292,548.5581901293114,1488.5149557554569,1306.1170506978901,brownian
drop1,243,24.3,623.5363164033506,544.1224949634185,1484.6399693563776,1295.5556605078993,brownian
drop1,244,24.4,624.9283492149034,544.8286995076305,1487.9543994806847,1297.2371335276682,brownian
drop1,245,24.5,621.5935075987842,543.415708206687,1480.014141592705,1293.8728012401216,brownian
drop1,246,24.6,623.4902629523561,544.1405883884405,1484.5303160895598,1295.5987409528768,brownian
drop1,247,24.7,618.8657226177653,544.643301894228,1473.519285552899,1296.7957018101567,brownian
drop1,248,24.8,621.7399814272449,547.2977355525395,1480.3628957782698,1303.1159083505966,brownian
drop1,249,24.9,616.3636664208144,545.5158829064828,1467.561889747959,1298.8733172003356,brownian
drop1,250,25.0,618.636529270418,542.7067149005835,1472.973576192865,1292.1846881782892,brownian
drop1,251,25.1,619.5271033314511,540.6287921564601,1475.094033032185,1287.2371541245313,brownian
drop1,252,25.2,616.4804108995437,542.0672427417094,1467.8398583518135,1290.66210496801,brownian
drop1,253,25.3,616.0085609345226,541.7699041727652,1466.7163835850981,1289.9541418353538,brownian
drop1,254,25.4,617.5662564469183,540.0367921156105,1470.4252566001123,1285.8276020272685,brownian
drop1,255,25.5,616.9248240731016,540.2319609284739,1468.8980061180548,1286.2922989706963,brownian
drop1,256,25.6,616.8011957052221,541.8923377257198,1468.6036469741337,1290.2456561249387,brownian
drop1,257,25.7,614.5769499867307,544.498685131125,1463.3077179184056,1296.4513692972084,brownian
drop1,258,25.8,617.6257141317236,537.9099924544572,1470.5668253476338,1280.7636920340626,brownian
drop1,259,25.9,616.3995940298507,541.140823880597,1467.6474333850745,1288.4563016597015,brownian
drop1,260,26.0,615.6601134311655,536.734148884763,1465.886730079605,1277.9640084946207,brownian
drop1,261,26.1,615.2790662229786,539.9213046460234,1464.979456676912,1285.5526263621816,brownian
drop1,262,26.2,620.2215003828768,542.9498307931724,1476.7473924116296,1292.7635471185433,brownian
drop1,263,26.3,624.9379939856827,541.2636453149534,1487.9773636799105,1288.7487394949037,brownian
drop1,264,26.4,620.6710050057759,541.254858169683,1477.8176629187524,1288.727817302015,brownian
drop1,265,26.5,617.968186965922,538.0999948522599,1471.38225316586,1281.2160877432307,brownian
drop1,266,26.6,620.0623979878521,539.4686003264388,1476.3685696090758,1284.4747373772507,brownian
drop1,267,26.7,620.3572829948565,541.5710801208971,1477.0706908107531,1289.480741767856,brownian
drop1,268,26.8,618.9159328004336,544.9892516822472,1473.638835997832,1297.6194082554305,brownian
drop1,269,26.9,617.9226941027823,541.2435986694516,1471.2739346587246,1288.701008431964,brownian
drop1,270,27.0,615.5659222621903,544.2659122701839,1465.6624609062749,1295.8971371153077,brownian
drop1,271,27.1,614.3316424303912,541.05633524969,1462.7236406267614,1288.255134229512,brownian
drop1,272,27.2,614.9575888828731,539.4440920927115,1464.2140191301207,1284.4163832727459,brownian
drop1,273,27.3,611.7079161908808,541.4469288578484,1456.4765484504871,1289.185137610537,brownian
drop1,274,27.4,612.8928607801201,544.5082747733985,1459.297901517466,1296.4742022354617,brownian
drop1,275,27.5,611.8939178140001,542.2987287017988,1456.9194183151342,1291.2132730389828,brownian
drop1,276,27.6,612.1142069889012,543.5685885715757,1457.4439268405736,1294.2368093889215,brownian
drop1,277,27.7,611.103384917965,546.1072149474664,1455.0371594896744,1300.2812787899175,brownian
drop1,278,27.8,612.9023796512495,544.4672114859159,1459.3205659496248,1296.3764305479656,brownian
drop1,279,27.9,611.0075008435205,541.3723688650108,1454.808859508422,1289.0076102675905,brownian
drop1,280,28.0,613.1597203077617,542.8918322849051,1459.9332940527806,1292.625452670359,brownian
drop1,281,28.1,611.1602667056018,539.957341704385,1455.1725950260377,1285.6384305981408,brownian
drop1,282,28.2,611.8041602680441,539.983666061706,1456.705705598213,1285.7011088929219,brownian
drop1,283,28.3,614.3573158854232,542.3901555827485,1462.7847691231925,1291.430960442524,brownian
drop1,284,28.4,611.4354738154614,544.6669144446576,1455.8278631546134,1296.8519232927295,brownian
drop1,285,28.5,612.1411337990328,546.2394948952176,1457.508039575497,1300.596237345513,brownian
drop1,286,28.6,610.0047323135756,546.6261950286807,1452.4212676386232,1301.5169703632887,brownian
drop1,287,28.7,612.5512328088217,544.2682443315574,1458.4844853178045,1295.9026897534382,brownian
drop1,288,28.8,613.5038038884193,545.8393649619611,1460.7525570583261,1299.6435279744294,brownian
drop1,289,28.9,611.6757319940158,545.8069031844411,1456.3999178777515,1299.5662364821542,brownian
drop1,290,29.0,613.640719303453,544.5650786583556,1461.0785526615216,1296.6094522855444,brownian
drop1,291,29.1,612.5039670956614,544.6217062491708,1458.3719456547697,1296.7442825792755,brownian
